_id,attribute_text,company_name,companyind_text,companysize_text,job_href,job_name,jobwelf,providesalary_text,updatedate
61c048a54de410b1db824c04,成都-青羊区5-7年经验本科招2人,上海直真君智科技有限公司,计算机软件,50-150人,https://jobs.51job.com/chengdu-qyq/135846403.html?s=sou_sou_soulb&t=0_0,大数据产品工程师,,1.5-2万/月,11-22
61c048a54de410b1db824c05,郑州-经开区5-7年经验本科招2人,郑州煤矿机械集团股份有限公司,机械/设备/重工,1000-5000人,https://jobs.51job.com/zhengzhou-jkq/90512818.html?s=sou_sou_soulb&t=0_0,大数据架构师（01）,五险一金 免费班车 餐饮补贴 绩效奖金 年终奖金 定期体检,2-3万/月,11-22
61c048a54de410b1db824c06,上海-浦东新区3-4年经验本科招1人,易百信息技术（上海）股份有限公司,互联网/电子商务,150-500人,http://companyads.51job.com/companyads/2019/sh/e-buychina/jobdetail.html?jobid=133195125,大数据开发工程师,五险一金 员工旅游 年终奖金 定期体检,1.8-2.2万/月,11-22
61c048a54de410b1db824c07,上海5-7年经验本科招2人,百安居（中国）投资有限公司,批发/零售,10000人以上,https://jobs.51job.com/shanghai/136555832.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,绩效奖金 带薪年假 专业培训 五险一金 员工旅游,2-2.5万/月,11-22
61c048a54de410b1db824c08,长沙-岳麓区3-4年经验本科招1人,创智和宇信息技术股份有限公司,计算机软件,1000-5000人,https://jobs.51job.com/changsha-ylq/136085825.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 绩效奖金 年终奖金 定期体检 带薪年假 周末双休 员工食堂 免费班车 餐饮补贴,1.2-1.8万/月,11-22
61c048a54de410b1db824c09,北京-海淀区2年经验本科招若干人,北京环宇数通科技有限公司,互联网/电子商务,50-150人,https://jobs.51job.com/beijing-hdq/128023533.html?s=sou_sou_soulb&t=0_0,大数据工程师,,1-1.5万/月,11-22
61c048a54de410b1db824c0a,上海-浦东新区3-4年经验本科招若干人,安徽皖信人力资源管理有限公司,专业服务(咨询、人力资源、财会),10000人以上,https://jobs.51job.com/shanghai-pdxq/133495581.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,节日福利 五险 双休,30-40万/年,11-22
61c048a54de410b1db824c0b,宁波-北仑区3-4年经验本科招2人,宁波港信息通信有限公司,计算机软件,150-500人,https://jobs.51job.com/ningbo-blq/109757697.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 补充公积金 免费班车 员工旅游 餐饮补贴 通讯补贴 年终奖金 定期体检 周末双休,20-30万/年,11-22
61c048a54de410b1db824c0c,上海-杨浦区5-7年经验本科招1人,上海闻政管理咨询有限公司,专业服务(咨询、人力资源、财会),150-500人,https://jobs.51job.com/shanghai-ypq/128441883.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 补充医疗保险 员工旅游 交通补贴 餐饮补贴 通讯补贴 定期体检 年终奖金 专业培训,2.5-3万/月,11-22
61c048a54de410b1db824c0d,郑州-郑东新区3-4年经验本科招1人,河南精准软件科技有限公司,计算机软件,少于50人,https://jobs.51job.com/zhengzhou-zzxq/136482895.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 13薪,1.5-2万/月,11-22
61c048a54de410b1db824c0e,西安-雁塔区3-4年经验本科招1人,陕西广信新媒体有限责任公司,影视/媒体/艺术/文化传播,50-150人,https://jobs.51job.com/xian-ytq/131014808.html?s=sou_sou_soulb&t=0_0,大数据系统工程师,,6-8千/月,11-21
61c048a54de410b1db824c0f,济南-高新区2年经验本科招若干人,中国移动通信集团设计院有限公司山东分公司,通信/电信运营、增值服务,150-500人,https://jobs.51job.com/jinan-gxq/136516624.html?s=sou_sou_soulb&t=0_0,大数据工程师,五险一金 补充医疗保险 通讯补贴 年终奖金 定期体检 专业培训 绩效奖金,,11-21
61c048a54de410b1db824c10,上海-静安区5-7年经验本科招若干人,上海有大信息科技有限公司,计算机软件,150-500人,https://jobs.51job.com/shanghai-jaq/136502133.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,,1.5-2万/月,11-20
61c048a54de410b1db824c11,常州-天宁区10年以上经验本科招1人,航天云网数据研究院（江苏）有限公司,互联网/电子商务,50-150人,https://jobs.51job.com/changzhou-tnq/135007726.html?s=sou_sou_soulb&t=0_0,工业大数据技术专家,五险一金 餐饮补贴 绩效奖金 高温补贴,2-2.5万/月,11-20
61c048a64de410b1db824c12,北京-西城区5-7年经验本科招2人,北京百川聚才人力资源顾问有限公司,计算机软件,,https://jobs.51job.com/beijing-xcq/136489646.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,补充公积金 餐饮补贴 交通补贴 通讯补贴 年终奖金 定期体检 早八晚五 七险一金 双休,2-2.5万/月,11-20
61c048a64de410b1db824c13,重庆-渝北区5-7年经验硕士招1人,数字重庆信息技术服务有限公司,计算机软件,150-500人,https://jobs.51job.com/chongqing-ybq/133007660.html?s=sou_sou_soulb&t=0_0,大数据架构师,五险一金 定期体检 绩效奖金 免费工作餐,1.7-2.5万/月,11-19
61c048a64de410b1db824c14,西安3-4年经验本科招2人,陕西启迪科技园发展有限公司,多元化业务集团公司,500-1000人,https://jobs.51job.com/xian/135758963.html?s=sou_sou_soulb&t=0_0,大数据分析工程师,节日福利 平台稳定 生日福利 五险 周末双休 法定假期 年底双薪 年终奖金,0.8-1万/月,11-19
61c048a64de410b1db824c15,上海5-7年经验本科招若干人,上海久誉软件系统有限公司,计算机软件,150-500人,https://jobs.51job.com/shanghai/121788856.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 绩效奖金 补充医疗保险 定期体检 员工旅游 餐饮补贴 年终奖金,1.5-2.8万/月,11-19
61c048a64de410b1db824c16,大连-高新园区3-4年经验本科招若干人,腾讯无线大连研发中心,计算机软件,150-500人,https://jobs.51job.com/dalian-gxyq/133712408.html?s=sou_sou_soulb&t=0_0,后端大数据开发工程师,导师指导 平台好 定期体检 年终奖金 六险一金,1.6-2.5万/月,11-19
61c048a64de410b1db824c17,成都2年经验本科招1人,四川川大智胜软件股份有限公司,计算机软件,150-500人,https://jobs.51job.com/chengdu/136468855.html?s=sou_sou_soulb&t=0_0,大数据开发工程师(java),年终奖金 绩效奖金 通讯补贴 五险一金 补充医疗保险 定期体检 交通补贴 餐饮补贴 免费班车,0.8-1.5万/月,11-19
61c048a64de410b1db824c18,上海-浦东新区2年经验本科招若干人,上海良信电器股份有限公司,电气/电力/水利,1000-5000人,https://jobs.51job.com/shanghai-pdxq/136153862.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,,2-2.8万/月,11-19
61c048a64de410b1db824c19,上海-徐汇区3-4年经验本科招若干人,汇付天下有限公司,互联网/电子商务,1000-5000人,https://jobs.51job.com/shanghai-xhq/135477522.html?s=sou_sou_soulb&t=0_0,大数据开发工程师 (MJ000401),五险一金 补充医疗保险 绩效奖金 年终奖金 专业培训 通讯补贴 定期体检 销售奖金,2-4万/月,11-19
61c048a64de410b1db824c1a,上海-长宁区3-4年经验本科招若干人,上海脉多信息技术有限公司,计算机软件,50-150人,https://jobs.51job.com/shanghai-cnq/132331622.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,做五休二 周末双休 带薪年假 五险一金 专业培训 加班补贴,1.5-2万/月,11-19
61c048a64de410b1db824c1b,西安2年经验本科招2人,中兴通讯股份有限公司,通信/电信/网络设备,10000人以上,https://jobs.51job.com/xian/136255304.html?s=sou_sou_soulb&t=0_0,大数据技术工程师,五险一金 交通补贴 通讯补贴 定期体检 节日福利 专业培训 年终奖金 绩效奖金 免费班车,1-2万/月,11-19
61c048a64de410b1db824c1c,深圳-宝安区无需经验大专招4人,深圳市亦晨信息科技有限公司,计算机软件,,https://jobs.51job.com/shenzhen-baq/136047412.html?s=sou_sou_soulb&t=0_0,大数据开发实习生/包住,,6-8千/月,11-19
61c048a64de410b1db824c1d,上海-浦东新区3-4年经验大专招2人,上海耸智信息科技有限公司,计算机软件,150-500人,https://jobs.51job.com/shanghai-pdxq/136459949.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,周末双休 弹性工作 五险一金,1.5-2万/月,11-19
61c048a64de410b1db824c1e,南京8-9年经验本科招2人,南京钢铁联合有限公司,采掘业/冶炼,5000-10000人,https://jobs.51job.com/nanjing/129964326.html?s=sou_sou_soulb&t=0_0,大数据架构师,交通补贴 通讯补贴 五险一金 员工旅游 出国机会 专业培训 绩效奖金 年终奖金 定期体检,2-2.5万/月,11-18
61c048a64de410b1db824c1f,广州-天河区3-4年经验本科招2人,广州盛古信息科技有限公司,计算机软件,少于50人,https://jobs.51job.com/guangzhou-thq/132005663.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 员工旅游 定期体检 年终奖金,1-1.5万/月,11-18
61c048a64de410b1db824c20,上海-浦东新区3-4年经验本科招若干人,深圳市金慧融智数据服务有限公司,计算机服务(系统、数据服务、维修),1000-5000人,https://jobs.51job.com/shanghai-pdxq/134883227.html?s=sou_sou_soulb&t=0_0,证券大数据ETL开发,五险一金 员工旅游 交通补贴 餐饮补贴 绩效奖金 定期体检 年终奖金,1.5-2万/月,11-18
61c048a64de410b1db824c21,合肥3-4年经验本科招2人,合肥网达软件有限公司,计算机软件,500-1000人,https://jobs.51job.com/hefei/125266152.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 年终奖金 股票期权 周末双休 绩效奖金 公司大牛 上市公司,1-1.8万/月,11-18
61c048a64de410b1db824c22,嘉兴3-4年经验本科招1人,浙江五芳斋实业股份有限公司,批发/零售,1000-5000人,https://jobs.51job.com/jiaxing/125322709.html?s=sou_sou_soulb&t=0_0,大数据主管,弹性工作 带薪年假 绩效奖金 五险一金 节日福利 高温补贴 做五休二 专业培训,0.8-1万/月,11-18
61c048a64de410b1db824c23,沈阳-和平区5-7年经验本科招2人,沈阳艾尔时代科技发展有限公司,计算机软件,500-1000人,https://jobs.51job.com/shenyang-hpq/108848599.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 免费班车 员工旅游 交通补贴 餐饮补贴 通讯补贴 专业培训 出国机会 绩效奖金 年终奖金,0.8-1.5万/月,11-18
61c048a64de410b1db824c24,广州-天河区2年经验本科招3人,京北方信息技术股份有限公司广州分公司,计算机服务(系统、数据服务、维修),10000人以上,https://jobs.51job.com/guangzhou-thq/133049682.html?s=sou_sou_soulb&t=0_0,大数据平台开发L,五险一金 绩效奖金,1-2万/月,11-17
61c048a64de410b1db824c25,深圳-南山区3-4年经验本科招若干人,喜茶,餐饮业,10000人以上,https://jobs.51job.com/shenzhen-nsq/133339419.html?s=sou_sou_soulb&t=0_0,大数据爬虫工程师,五险一金 弹性工作 定期体检,2-2.5万/月,11-17
61c048a64de410b1db824c26,广州-黄埔区2年经验本科招2人,广东融合通信股份有限公司,计算机软件,150-500人,https://jobs.51job.com/guangzhou-hpq/129878074.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 交通补贴 餐饮补贴 通讯补贴 年终奖金 弹性工作 定期体检,1-2万/月,11-17
61c048a64de410b1db824c27,上海-浦东新区1年经验本科招若干人,上海汉图科技有限公司,计算机硬件,50-150人,https://jobs.51job.com/shanghai-pdxq/127975918.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 补充医疗保险 补充公积金 免费班车 交通补贴 股票期权 年终奖金 弹性工作 定期体检 餐饮补贴,1.5-2.5万/月,11-17
61c048a64de410b1db824c28,广州-番禺区5-7年经验本科招1人,广州细刻网络科技有限公司,互联网/电子商务,1000-5000人,https://jobs.51job.com/guangzhou-pyq/132845615.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 节日福利 餐饮补贴 专业培训 弹性工作 带薪年假,2-3.5万/月,11-17
61c048a64de410b1db824c29,上海-浦东新区1年经验本科招5人,大连华钦软件技术有限公司,计算机软件,1000-5000人,https://jobs.51job.com/shanghai-pdxq/135668663.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,年终奖金 专业培训 节日福利 五险一金 带薪年假 定期体检 补充医疗保险 弹性工作,1.5-3万/月,11-17
61c048a64de410b1db824c2a,重庆-万州区3-4年经验本科招1人,重庆长安跨越车辆有限公司,汽车,1000-5000人,https://jobs.51job.com/chongqing-wzq/128194008.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 餐饮补贴 专业培训 绩效奖金 弹性工作 定期体检 交通补贴 通讯补贴,0.7-1.3万/月,11-17
61c048a64de410b1db824c2b,北京-朝阳区3-4年经验本科招1人,氢源嘉创（浙江）新能源科技有限公司,新能源,少于50人,https://jobs.51job.com/beijing-cyq/134863252.html?s=sou_sou_soulb&t=0_0,大数据软件工程师,五险一金,1.2-1.8万/月,11-17
61c048a64de410b1db824c2c,长沙-岳麓区3-4年经验本科招2人,拓维集团,互联网/电子商务,1000-5000人,https://jobs.51job.com/changsha-ylq/136443955.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 交通补贴 绩效奖金 年终奖金 股票期权 通讯补贴 餐饮补贴,1.5-2万/月,11-16
61c048a64de410b1db824c2d,上海-闵行区5-7年经验本科招2人,上海相孚信息科技有限公司,计算机软件,50-150人,https://jobs.51job.com/shanghai-mhq/119929012.html?s=sou_sou_soulb&t=0_0,大数据ETL开发工程师,五险一金 员工旅游 年终奖金 定期体检,0.8-2万/月,11-16
61c048a64de410b1db824c2e,深圳-南山区3-4年经验大专招5人,深圳云创友翼科技有限公司,计算机软件,150-500人,https://jobs.51job.com/shenzhen-nsq/132026983.html?s=sou_sou_soulb&t=0_0,大数据报表工程师,五险一金 年终奖金 绩效奖金 弹性工作 定期体检 专业培训 员工旅游,2-2.5万/月,11-16
61c048a64de410b1db824c2f,北京-东城区3-4年经验本科招若干人,北京智慧空间科技有限责任公司,计算机软件,少于50人,https://jobs.51job.com/beijing-dcq/134246191.html?s=sou_sou_soulb&t=0_0,高薪诚聘大数据工程师五险一金高福利,五险一金 弹性工作 专业培训,1.5-2万/月,11-16
61c048a64de410b1db824c30,杭州3-4年经验本科招若干人,杭州当虹科技股份有限公司,计算机软件,150-500人,https://jobs.51job.com/hangzhou/136438193.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 补充医疗保险 员工旅游 餐饮补贴 绩效奖金 年终奖金 股票期权 弹性工作 定期体检,1.4-2万/月,11-16
61c048a64de410b1db824c31,上海-浦东新区3-4年经验大专招2人,上海中畅信息科技有限公司,计算机软件,50-150人,https://jobs.51job.com/shanghai-pdxq/127540909.html?s=sou_sou_soulb&t=0_0,大数据开发工程师（中1人，高1人）,五险一金 补充医疗保险 员工旅游 定期体检 年终奖金 免费班车,1-2万/月,11-16
61c048a64de410b1db824c32,上海-长宁区5-7年经验本科招1人,上海晓途网络科技有限公司,金融/投资/证券,150-500人,https://jobs.51job.com/shanghai-cnq/136434418.html?s=sou_sou_soulb&t=0_0,大数据基础平台架构师,五险一金 专业培训 绩效奖金 年终奖金 弹性工作 定期体检 做五休二,2-4万/月,11-16
61c048a64de410b1db824c33,深圳-光明区2年经验本科招1人,深圳市英威腾电气股份有限公司,电气/电力/水利,1000-5000人,https://jobs.51job.com/shenzhen-gmq/133863074.html?s=sou_sou_soulb&t=0_0,大数据分析工程师,五险一金 员工旅游 专业培训 年终奖金 定期体检 通勤班车 周末双休 餐饮补贴,1.5-2.5万/月,11-16
61c048a64de410b1db824c34,上海-浦东新区5-7年经验本科招2人,广州米品信息科技有限公司,互联网/电子商务,150-500人,https://jobs.51job.com/shanghai-pdxq/127511672.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,周末双休 五险一金 补充医疗保险 年终奖金 定期体检 过节费,40-70万/年,11-16
61c048a64de410b1db824c35,北京-海淀区3-4年经验硕士招若干人,北京经纬恒润科技股份有限公司,汽车,1000-5000人,https://jobs.51job.com/beijing-hdq/131482090.html?s=sou_sou_soulb&t=0_0,大数据高级算法工程师-汽车电子产品（北京）,五险一金 员工旅游 餐饮补贴 通讯补贴 绩效奖金 定期体检,2.5-4万/月,11-16
61c048a64de410b1db824c36,武汉-东湖新技术产业开发区3-4年经验本科招2人,同方鼎欣科技股份有限公司,计算机软件,1000-5000人,https://jobs.51job.com/wuhan-dhxjs/136288069.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 补充医疗保险 专业培训 弹性工作,2-2.5万/月,11-16
61c048a64de410b1db824c37,昆明-盘龙区2年经验大专招1人,云茶产业投资集团有限公司,多元化业务集团公司,50-150人,https://jobs.51job.com/kunming-plq/135897892.html?s=sou_sou_soulb&t=0_0,大数据中级工程师,周末双休 购买五险 专业培训,1-1.5万/月,11-16
61c048a64de410b1db824c38,昆明-盘龙区2年经验本科招2人,云南昆船数码科技有限公司,计算机服务(系统、数据服务、维修),少于50人,https://jobs.51job.com/kunming-plq/119695557.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 交通补贴 餐饮补贴 通讯补贴 绩效奖金 年终奖金 定期体检 员工旅游,7-15万/年,11-15
61c048a64de410b1db824c39,上海-杨浦区2年经验硕士招2人,中国电子科技集团公司第十研究所,电子技术/半导体/集成电路,1000-5000人,https://jobs.51job.com/shanghai-ypq/125302891.html?s=sou_sou_soulb&t=0_0,大数据开发（上海研发中心）,五险一金 补充医疗保险 餐饮补贴 专业培训 绩效奖金 年终奖金 定期体检 住房补贴 单身宿舍,20-35万/年,11-15
61c048a64de410b1db824c3a,深圳-南山区5-7年经验本科招1人,百丽新零售,互联网/电子商务,1000-5000人,https://jobs.51job.com/shenzhen-nsq/136261036.html?s=sou_sou_soulb&t=0_0,大数据架构师  (MJ001179),五险一金 定期体检 餐饮补贴 交通补贴 绩效奖金 年终奖金 健身房,4-5万/月,11-15
61c048a64de410b1db824c3b,深圳-南山区5-7年经验本科招若干人,深圳市甘棠明善餐饮有限公司,餐饮业,5000-10000人,https://jobs.51job.com/shenzhen-nsq/134729684.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,做五休二 绩效奖金 节日福利 专业培训 全勤奖,1.5-2.5万/月,11-15
61c048a64de410b1db824c3c,苏州10年以上经验本科招若干人,苏州银蕨电力科技有限公司,电气/电力/水利,少于50人,https://jobs.51job.com/suzhou/132452979.html?s=sou_sou_soulb&t=0_0,大数据云平台系统架构师,弹性工作 定期体检 股票期权 年终奖金 五险一金 节日福利,3-4万/月,11-15
61c048a64de410b1db824c3d,广州-黄埔区5-7年经验本科招5人,广州云徙科技有限公司,互联网/电子商务,1000-5000人,https://jobs.51job.com/guangzhou-hpq/133527608.html?s=sou_sou_soulb&t=0_0,大数据开发工程师 (MJ000073),五险一金 员工旅游 餐饮补贴 年终奖金 定期体检 弹性工作,2-3万/月,11-15
61c048a64de410b1db824c3e,武汉-新洲区2年经验大专招2人,武汉力龙信息科技股份有限公司,计算机软件,150-500人,https://jobs.51job.com/wuhan-xzq/135863418.html?s=sou_sou_soulb&t=0_0,大数据工程师（双休+五险一金）,五险一金 周末双休 通讯补贴 交通补贴 餐饮补贴 定期体检 绩效奖金 带薪年假,0.6-1万/月,11-15
61c048a64de410b1db824c3f,大连-高新园区无需经验本科招若干人,大连东软教育科技集团有限公司,多元化业务集团公司,1000-5000人,https://jobs.51job.com/dalian-gxyq/127763465.html?s=sou_sou_soulb&t=0_0,大数据高级课程研发工程师,五险一金 补充医疗保险 专业培训 年终奖金 定期体检 周末双休 节日福利 带薪年假,0.8-1.5万/月,11-15
61c048a64de410b1db824c40,上海-徐汇区3-4年经验本科招2人,固安捷（中国）工业品销售有限责任公司,批发/零售,500-1000人,https://jobs.51job.com/shanghai-xhq/135166452.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 年终奖金 定期体检 13薪,2.5-3万/月,11-15
61c048a64de410b1db824c41,武汉-武昌区1年经验大专招1人,北京世纪千府国际工程设计有限公司湖北分公司,建筑/建材/工程,500-1000人,https://jobs.51job.com/wuhan-wcq/131446240.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,专业培训 弹性工作 绩效奖金 年终奖金 补充医疗保险 员工旅游 出国机会 定期体检 交通补贴,2-2.5万/月,11-15
61c048a64de410b1db824c42,上海-徐汇区5-7年经验本科招1人,上海南洋万邦软件技术有限公司,计算机服务(系统、数据服务、维修),500-1000人,https://jobs.51job.com/shanghai-xhq/135663962.html?s=sou_sou_soulb&t=0_0,大数据架构师,五险一金 员工旅游 餐饮补贴 通讯补贴 年终奖金 专业培训,2.5-3万/月,11-15
61c048a64de410b1db824c43,北京-海淀区3-4年经验本科招1人,中国兵器工业计算机应用技术研究所,电子技术/半导体/集成电路,150-500人,https://jobs.51job.com/beijing-hdq/130588090.html?s=sou_sou_soulb&t=0_0,大数据研发工程师,,1-1.5万/月,11-15
61c048a64de410b1db824c44,广州-天河区3-4年经验本科招1人,深圳敏捷云计算科技有限公司,互联网/电子商务,少于50人,https://jobs.51job.com/guangzhou-thq/128191292.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 通讯补贴 专业培训 年终奖金,1-1.5万/月,11-15
61c048a64de410b1db824c45,浙江省3-4年经验本科招若干人,绍兴中芯集成电路制造股份有限公司,电子技术/半导体/集成电路,1000-5000人,https://jobs.51job.com/zhejiangsheng/133469681.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 免费班车 员工旅游 餐饮补贴 专业培训 绩效奖金 定期体检,1.5-2.5万/月,11-15
61c048a64de410b1db824c46,常州-武进区3-4年经验硕士招3人,中天钢铁集团有限公司,机械/设备/重工,5000-10000人,https://jobs.51job.com/changzhou-wjq/135083714.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 带薪年假 免费住宿 免费工作餐 免费体检 高温费 过节费及物资,2-2.5万/月,11-14
61c048a64de410b1db824c47,西安-高新技术产业开发区3-4年经验本科招1人,西安四维图新信息技术有限公司,计算机服务(系统、数据服务、维修),500-1000人,https://jobs.51job.com/xian-gxjs/134586976.html?s=sou_sou_soulb&t=0_0,大数据工程师,弹性工作 周末双休 节日福利 五险一金 补充医疗保险 员工旅游 餐饮补贴 定期体检,1.5-2万/月,11-14
61c048a64de410b1db824c48,合肥-长丰县1年经验大专招2人,安徽舜禹水务股份有限公司,环保,150-500人,https://jobs.51job.com/hefei-cfx/114680257.html?s=sou_sou_soulb&t=0_0,大数据工程师,五险一金 免费班车 员工旅游 交通补贴 餐饮补贴 通讯补贴 出国机会 年终奖金 绩效奖金 定期体检,1-1.5万/月,11-14
61c048a64de410b1db824c49,北京-东城区3-4年经验大专招3人,北京征和科技有限公司,计算机软件,少于50人,https://jobs.51job.com/beijing-dcq/125247975.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 员工旅游 交通补贴 股票期权 年终奖金 绩效奖金 餐饮补贴 弹性工作 通讯补贴,1.5-2.5万/月,11-14
61c048a64de410b1db824c4a,珠海3-4年经验大专招5人,深圳市智慧盾科技有限公司,计算机软件,500-1000人,https://jobs.51job.com/zhuhai/136109139.html?s=sou_sou_soulb&t=0_0,大数据开发 (线上面试 有房补）,五险一金 年终奖金 周末双休 节假日福利,1.2-2万/月,11-14
61c048a64de410b1db824c4b,杭州-滨江区5-7年经验本科招2人,杭州玖欣物联科技有限公司,互联网/电子商务,50-150人,https://jobs.51job.com/hangzhou-bjq/108434293.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 弹性工作 绩效奖金 年终奖金 股票期权,1.5-3万/月,11-14
61c048a64de410b1db824c4c,武汉-江汉区3-4年经验本科招30人,上海南德商贸有限公司,互联网/电子商务,50-150人,https://jobs.51job.com/wuhan-jhq/130030281.html?s=sou_sou_soulb&t=0_0,大数据开发工程师 知名国企,五险一金 绩效奖金 年终奖金 国定年假,1.5-2.5万/月,11-13
61c048a64de410b1db824c4d,北京-朝阳区1年经验本科招若干人,北京深演智能科技股份有限公司,互联网/电子商务,150-500人,https://jobs.51job.com/beijing-cyq/136363797.html?s=sou_sou_soulb&t=0_0,大数据开发工程师 （数据平台产品）-BJ,周末双休 节日福利 岗位晋升 五险一金 补充医疗保险 定期体检,1.8-3.5万/月,11-13
61c048a64de410b1db824c4e,北京-朝阳区3-4年经验大专招20人,北京博雅软通信息技术有限公司,计算机服务(系统、数据服务、维修),少于50人,https://jobs.51job.com/beijing-cyq/134044084.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 交通补贴 绩效奖金 年终奖金 弹性工作,1.4-2.6万/月,11-13
61c048a64de410b1db824c4f,南京-雨花台区3-4年经验本科招1人,江苏新视云科技股份有限公司,互联网/电子商务,500-1000人,https://jobs.51job.com/nanjing-yhtq/132019278.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,,1.3-2.5万/月,11-13
61c048a64de410b1db824c50,石家庄3-4年经验本科招1人,河北东软软件有限公司,计算机软件,150-500人,https://jobs.51job.com/shijiazhuang/136355165.html?s=sou_sou_soulb&t=0_0,高级大数据工程师,员工旅游 专业培训 绩效奖金 年终奖金 定期体检 五险一金 补充医疗保险 交通补贴,1-1.5万/月,11-13
61c048a64de410b1db824c51,南京-玄武区3-4年经验本科招2人,江苏君英天达人工智能研究院有限公司,电子技术/半导体/集成电路,,https://jobs.51job.com/nanjing-xwq/136354839.html?s=sou_sou_soulb&t=0_0,大数据架构师,,1.4-2.2万/月,11-13
61c048a64de410b1db824c52,北京-通州区3-4年经验本科招若干人,北京天地食之源商贸有限公司,快速消费品(食品、饮料、化妆品),150-500人,https://jobs.51job.com/beijing-tzq/134356986.html?s=sou_sou_soulb&t=0_0,数仓工程师/大数据开发工程师,五险一金 包三餐 年终奖金 股票期权 交通补贴,1.8-2.5万/月,11-13
61c048a64de410b1db824c53,佛山-顺德区无需经验本科招若干人,珠海市华兴软件信息服务有限公司,计算机软件,,https://jobs.51job.com/foshan-sdq/134611996.html?s=sou_sou_soulb&t=0_0,大数据开发架构师,五险一金 交通补贴 餐饮补贴 定期体检,2.5-3万/月,11-13
61c048a64de410b1db824c54,武汉-东湖新技术产业开发区1年经验本科招若干人,中职物联（湖北）信息科技有限公司,计算机软件,50-150人,https://jobs.51job.com/wuhan-dhxjs/133589447.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,五险一金 补充医疗保险 绩效奖金 年终奖金 项目奖金,1-1.5万/月,11-13
61c048a64de410b1db824c55,无锡-滨湖区5-7年经验本科招2人,清华大学无锡应用技术研究院,学术/科研,50-150人,https://jobs.51job.com/wuxi-bhq/136345400.html?s=sou_sou_soulb&t=0_0,电力大数据工程师,,1.5-2万/月,11-13
61c048a64de410b1db824c56,深圳-龙华区5-7年经验本科招若干人,深圳市鸿普森科技股份有限公司,计算机服务(系统、数据服务、维修),50-150人,https://jobs.51job.com/shenzhen-lhq/135526840.html?s=sou_sou_soulb&t=0_0,大数据开发架构师（物联网方向）,五险一金 免费班车 员工旅游 年终奖金 绩效奖金 定期体检 专业培训 交通补贴 通讯补贴 全勤奖,2-2.5万/月,11-12
61c048a64de410b1db824c57,成都1年经验本科招5人,成都我行我数科技有限公司,计算机服务(系统、数据服务、维修),50-150人,https://jobs.51job.com/chengdu/121534067.html?s=sou_sou_soulb&t=0_0,初级大数据开发工程师,,6-8千/月,11-12
61c048a64de410b1db824c58,成都-青羊区2年经验本科招1人,四川并行算力信息技术有限公司,计算机软件,50-150人,https://jobs.51job.com/chengdu-qyq/131148860.html?s=sou_sou_soulb&t=0_0,大数据开发工程师,补充医疗保险 年终奖金 专业培训 周末双休,1-1.5万/月,11-12
61c048a64de410b1db824c59,上海-静安区2年经验本科招1人,中电科软件信息服务有限公司,计算机软件,500-1000人,https://jobs.51job.com/shanghai-jaq/135560000.html?s=sou_sou_soulb&t=0_0,大数据工程师,专业培训 定期体检 餐饮补贴 五险一金,20-30万/年,11-12
