lineName,time,price,campony,upline,downline
北京专97路公交车路线,运行时间：西红门西站6:30-10:00、16:00-19:00|公交驾校7:00-10:40、16:30-19:30 ,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第三客运分公司(服务热线:010-67606970),西红门西站-欣和街南口-欣和街口-宏福路-高立庄-樊羊路口东-羊坊村南口-狼垡-狼垡东桥北-长丰园二区-长丰园一区-公交驾校,公交驾校-长丰园一区-长丰园二区-狼垡东桥北-狼垡-羊坊村南口-樊羊路口东-高立庄-宏福路-欣和街口-欣和街南口-西红门西站
北京专88路公交车路线,运行时间：通州李庄 平日6:05-9:05、17:05-20:05 节假日9:00-17:00|地铁通州北关站 平日6:35-9:35、17:35-20:35 节假日9:30-17:30,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第二客运分公司(服务热线:010-65013860),通州李庄-李庄佳苑-苏坨新村-潞苑南里-潞苑五街东口-小潞邑北站-小潞邑-耿庄桥北-地铁通州北关站,地铁通州北关站-岳庄-皇木厂-耿庄桥北-小潞邑-小潞邑北站-潞苑五街东口-潞苑南里-友谊医院通州院区-苏坨新村-李庄佳苑-通州李庄
北京专84路公交车路线,运行时间：福苑小区5:30-22:00|西红门西站6:00-22:30,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第三客运分公司(服务热线:010-67606970),福苑小区-福苑西区-福苑东区-金苑路-泰中花园东门-高米店-郁花园-西红门南站-宏福路东口-兴海学校-兴海公园-宏福路-地铁西红门站-西红门西站,西红门西站-地铁西红门站-宏福路-兴海公园-兴海学校-宏福路东口-西红门南站-郁花园-高米店-泰中花园-广阳大街-福苑东区-福苑西区-福苑小区
北京专85路公交车路线,运行时间：地铁西二旗站 工作日7:30-10:30、17:00-20:00节假日8:30-16:30|地铁上地站 工作日7:50-10:50、17:20-20:20节假日8:50-16:50,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第四客运分公司(服务热线:010-68683295),地铁西二旗站-上地七街-上地五街-上地西里-上地南路-地铁上地站,地铁上地站-上地三街东口-上地五街-上地七街-地铁西二旗站
北京专86路公交车路线,运行时间：融景城公交场站6:00-21:40|京原东站6:20-22:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第四客运分公司(服务热线:010-68683295),融景城公交场站-景阳东街南口-景阳大街南口-景阳大街北口-莲石东路西口-衙门口西-京原路口东-京原东站,京原东站-银河大街-鲁谷路衙门口-衙门口西-莲石东路西口-景阳大街北口-景阳大街南口-景阳东街南口-融景城公交场站
北京专76路公交车路线,运行时间：五间楼 工作日6:00-9:15、16:00-19:15节假日9:00-16:50|角门南站 工作日6:25-9:40、16:25-19:40节假日9:25-17:15,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团电车客运分公司(服务热线:010-68584543、52958899),五间楼-榴乡路北站-石榴园东-地铁石榴庄站-南顶小区-南顶村北站-地铁大红门站-鑫福里小区-地铁角门东站-角门-角门南站,角门南站-角门-地铁角门东站-鑫福里小区-地铁大红门站-南顶村北站-南顶小区-地铁石榴庄站-石榴园东-榴乡路-五间楼
北京专77路公交车路线,运行时间：刘庄北站6:00-22:00|地铁通州北关站6:30-22:30,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第二客运分公司(服务热线:010-65013860),刘庄北站-陈列馆路-刘庄-东潞苑小区西-东潞苑小区-潞通新路-潞苑五街-友谊医院通州院区-耿庄桥北-地铁通州北关站,地铁通州北关站-岳庄-皇木厂-耿庄桥北-潞苑五街-潞通新路-东潞苑小区-东潞苑小区西-刘庄-陈列馆路-刘庄北站
北京专78路公交车路线,运行时间：小辛庄村 工作日6:30-9:25、17:00-19:55节假日9:30-16:00|地铁回龙观东大街站 工作日6:40-9:35、17:10-20:05节假日9:40-16:10,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第一客运分公司(服务热线:010-84920330),小辛庄村-小辛庄-小辛庄西-龙锦苑东二区北门-霍营-上坡佳园西门-地铁回龙观东大街站,地铁回龙观东大街站-上坡佳园西门-霍营-龙锦苑东二区北门-小辛庄西-小辛庄-小辛庄村
北京专72路公交车路线,运行时间：老君堂5:30-23:10|华威桥南6:05-23:45,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第二客运分公司(服务热线:010-65013860),老君堂-老君堂南站-老君堂西站-十八里店环岛-十八里店南站-十八里店-十八里店乡政府-周家庄南站-周家庄-十里河居然之家-十里河桥东-十里河桥北-华威桥南,华威桥南-十里河桥北-十里河桥东-十里河居然之家-周家庄-周家庄南站-十八里店乡政府-十八里店-十八里店南站-十八里店环岛-老君堂西站-老君堂南站-老君堂
北京专74路公交车路线,运行时间：高教园北三街东站6:00-22:00|地铁沙河高教园站6:20-22:20,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第一客运分公司(服务热线:010-84920330),高教园北三街东站-高教园北四街西站-北街家园八区西门-北街家园七区西门-北街家园六区北门-北街家园六区东门-高教园中街-高教园中街东站-地铁沙河高教园站,地铁沙河高教园站-高教园中街东站-高教园中街-北街家园六区东门-北街家园六区北门-北街家园七区西门-北街家园八区西门-高教园北四街西站-高教园北三街东站
北京专69路公交车路线,运行时间：衙门口5:30-22:15|地铁八宝山站5:45-22:30,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第四客运分公司(服务热线:010-68683295),衙门口-七星园-六合园西口-六合园中街-六合园-五芳园-五芳园东-莲芳桥东-莲芳东桥西-莲芳东桥北-鲁谷西站-地铁八宝山站,地铁八宝山站-八宝山-鲁谷-鲁谷西站-莲芳东桥北-莲芳东桥西-莲芳桥东-焦家坟路口南-五芳园-半月园-六合园北-依翠园-七星园-衙门口
北京专67路公交车路线,运行时间：福苑小区5:40-22:10|地铁新宫站6:10-22:40,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第三客运分公司(服务热线:010-67606970),福苑小区-福苑西区-福苑东区-广平大街南口-金苑路口南-中国公安大学西站-广平大街-金西路西口-宏业东路口-阳光星苑南区-阳光星苑小区-槐房西路-同兴园小区东门-南庭新苑南区-南庭新苑北区-地铁新宫站,地铁新宫站-南庭新苑北区-南庭新苑南区-同兴园小区东门-槐房西路-阳光星苑小区-阳光星苑南区-宏业东路口-金西路西口-广平大街-中国公安大学西站-金苑路口南-广平大街南口-福苑东区-福苑西区-福苑小区
北京专73路公交车路线,运行时间：北街家园五区6:00-22:00|地铁沙河高教园站6:20-22:20,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第一客运分公司(服务热线:010-84920330),北街家园五区-高教园北二街-北街家园八区南-北街家园八区北-北街家园二区东门-北街家园一区-地铁沙河高教园站,地铁沙河高教园站-北街家园一区-北街家园二区东门-北街家园八区北-北街家园八区南-高教园北二街-北街家园五区
北京专71路公交车路线,运行时间：百子湾家园东站5:30-22:50|地铁百子湾站5:40-23:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第二客运分公司(服务热线:010-65013860),百子湾家园东站-百子湾家园-百子湾家园南站-百子湾东里-水南庄南站-唐家村-地铁百子湾站,地铁百子湾站-东石门-唐家村-水南庄南站-百子湾东里-百子湾家园南站-百子湾家园-百子湾家园东站
北京专65路公交车路线,运行时间：二七厂5:40-9:20、15:40-19:20|地铁张郭庄站6:00-9:40、16:00-19:40 ,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第三客运分公司(服务热线:010-67606970),二七厂-二七厂北-崔村-装甲兵干休所-张郭庄小区东-张郭庄小区北-张郭庄-地铁张郭庄站,地铁张郭庄站-张郭庄-张郭庄小区北-张郭庄小区东-装甲兵干休所-崔村-二七厂北-二七厂
北京专68路公交车路线,运行时间：看丹桥5:40-22:00|丰台西站6:00-22:20,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第三客运分公司(服务热线:010-67606970),看丹桥-富丰桥西-前街-前街西-看丹南路西-洪泰路南口-人民村-榆树庄-丰台西站北-丰台西站,丰台西站-丰台西站北-榆树庄-人民村-洪泰路南口-看丹南路西-前街西-前街-富丰桥西-看丹桥
北京专64路公交车路线,运行时间：疃里三区 平日5:55-8:55、17:10-20:10 节假日8:45-16:45|地铁通州北关站 平日6:25-9:25、17:40-20:40 节假日9:15-17:15,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第二客运分公司(服务热线:010-65013860),疃里三区-疃里二区-疃里一区-疃里新村-潞邑西路-小潞邑北站-小潞邑-耿庄桥北-地铁通州北关站,地铁通州北关站-岳庄-皇木厂-耿庄桥北-小潞邑-小潞邑北站-潞邑西路-潞邑西路北站-疃里新村-疃里一区-疃里二区-疃里三区
北京专66路公交车路线,运行时间：巩华新村 工作日6:15-9:45、17:00-20:30 节假日7:15-17:15|地铁巩华城站 工作日6:35-10:10、17:25-20:55 节假日7:40-17:40,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第一客运分公司(服务热线:010-84920330),巩华新村-巩华新村口-巩华新村西-富生路北口-老牛湾东站-沙河西站-沙河-沙河北大桥-展思门路西口-展思门路东口-地铁巩华城站,地铁巩华城站-沙河南大桥-沙河-沙河西站-老牛湾东站-富生路北口-巩华新村西-巩华新村口-巩华新村
北京乐多港奇幻乐园、居庸关长城一日游公交车路线,运行时间：前门8:30,参考票价：单一票价50元，各类免票证件无效。,北京旅游集散中心有限责任公司(服务热线:010-83531111),前门-乐多港奇幻乐园-居庸关长城,居庸关长城-鸟巢水立方-前门
北京专63路公交车路线,运行时间：富丰桥南 工作日6:00-9:30、16:00-19:30节假日9:00-16:30|地铁丰台科技园站 工作日6:20-9:50、16:20-19:50节假日9:20-16:50,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第三客运分公司(服务热线:010-67606970),富丰桥南-中核路口东-中核路西口-航丰路西口-海鹰路西口-丰茂南路西口-外环西路南口-六圈路西口-总部基地七区-总部基地八区-总部基地九区-总部基地十七区-地铁丰台科技园站,地铁丰台科技园站-总部基地十七区-总部基地九区-总部基地八区-总部基地七区-六圈路西口-外环西路南口-丰茂南路西口-海鹰路西口-航丰路西口-中核路西口-中核路口东-内环西路北口-富丰桥西
北京旅游专线[雁栖湖红螺寺慕田峪]公交车路线,运行时间：怀柔北站8:55、12:00、16:00|慕田峪环岛10:00、15:00、17:00,"参考票价：全程票价10元,其余票价5元,仅限现金或微信扫码支付,无折扣优惠,公交卡及各类免票证件无效",北京聚隆源客运,怀柔北站-雁栖湖-红螺寺-慕田峪环岛,慕田峪环岛-红螺寺-雁栖湖-怀柔北站
北京旅游专线[慕田峪长城]公交车路线,运行时间：东直门外8:30|慕田峪长城16:00,参考票价：单一票价30元。仅限现金购票，无折扣优惠。各类免票证件无效。,北京公交集团第七客运分公司(服务热线:010-84486732),东直门外-慕田峪长城,慕田峪长城-东直门外
北京旅游专线[金山岭长城](跨省)公交车路线,运行时间：东直门外7:40|金山岭长城16:00,参考票价：单一票价50元。仅限现金购票，无折扣优惠。各类免票证件无效。,北京公交集团第七客运分公司(服务热线:010-84486732),东直门外-金山岭长城,金山岭长城-东直门外
北京旅游专线[雁栖湖、青龙峡]公交车路线,运行时间：东直门外8:30|青龙峡16:00雁栖湖16:30,参考票价：单一票价30元。仅限现金购票，无折扣优惠。各类免票证件无效。,北京公交集团第七客运分公司(服务热线:010-84486732),东直门外-雁栖湖-青龙峡,青龙峡-雁栖湖-东直门外
北京旅游公交1线公交车路线,运行时间：前门7:00-11:00|八达岭长城12:00-17:00,参考票价：单一票价60元，各类免票证件无效。,北京旅游集散中心有限责任公司(服务热线:010-83531111),前门-八达岭长城,八达岭长城-前门
北京旅游专线[盘山](跨省)公交车路线,运行时间：东直门外8:30|盘山16:00,参考票价：单一票价148元，持老年证、学生证108元（含景区门票，往返车费）。仅限现金购票，无折扣优惠。各类免票证件无效。,北京公交集团第七客运分公司(服务热线:010-84486732),东直门外-盘山,盘山-东直门外
北京临6路公交车路线,运行时间：化工桥西5:30-22:50|地铁焦化厂站5:40-23:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第二客运分公司(服务热线:010-65013860),化工桥西-北京焦化厂-双合家园东门-地铁焦化厂站,地铁焦化厂站-双合家园东门-北京焦化厂-化工桥西
北京平36路公交车路线,运行时间：平谷客运总站8:30、11:00、16:00|鲍家庄7:30、9:30、13:30,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。,北京鑫通顺陆路通客运服务有限公司(服务热线:010-69980881),平谷客运总站-平谷中医医院-和平家园南-大牌楼西-消防队北-大市场-府前街西口-北小区-南小区-镇医院-化工总厂-东鹿角-西鹿角-前台头-青杨屯-北张岱-南张岱路口-南宅庄户-普贤庄-高家庄-鲍家庄,鲍家庄-高家庄-普贤庄-南宅庄户-南张岱路口-北张岱-青杨屯-前台头-西鹿角-东鹿角-化工总厂-镇医院-南小区-北小区-府前街西口-大市场-消防队北-大牌楼西-和平家园南-平谷中医医院-平谷客运总站
北京M41路公交车路线,运行时间：小园公交场站6:00-9:40、14:00-20:10|桥户营6:25-10:00、14:20-20:35,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第八客运分公司(服务热线:010-69143266),小园公交场站-小园村-石门营-四季怡园南区-永和新苑-上悦居小区-丽景长安-冯村大桥-金安路西口-艾洼-上岸北站-桥户营,桥户营-新石路口-上岸北站-上岸-艾洼-金安路西口-冯村大桥-丽景长安-上悦居小区-永和新苑-四季怡园南区-石门营路口西-石门营-小园公交场站
北京M44路公交车路线,运行时间：地铁上岸站5:10、6:10、7:10、15:10、19:00|潭柘寺镇桑峪村5:30、6:00、7:00、8:00、16:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价4元。,北京公交集团第八客运分公司(服务热线:010-69143266),地铁上岸站-新泰路口-地铁栗园庄站-新龙路口-栗园庄-小园村-石门营-石门营新区-石厂村-华侨陵园-苛罗坨-戒台寺-门头沟南村-鲁家滩村口-鲁家滩西口-潭柘寺镇政府-南辛房-潭柘寺镇桑峪村,潭柘寺镇桑峪村-南辛房-潭柘寺镇政府-鲁家滩西口-鲁家滩村口-门头沟南村-戒台寺-苛罗坨-华侨陵园-石厂村-石门营新区-石门营-小园村-新城大街南口-新龙路口-地铁栗园庄站-新泰路口-地铁上岸站
北京M43路公交车路线,运行时间：冯村西里6:30-8:30、17:00-19:00|新泰路口7:00-9:00、17:30-19:30,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第八客运分公司(服务热线:010-69143266),冯村西里-北岭新村北区-润西山小区-永定中学-葡萄嘴环岛南-惠康家园北口-新城大街北口-新华路口-新石路口-上岸北站-地铁上岸站-新泰路口,新泰路口-地铁上岸站-上岸北站-新石路口-新华路口-惠康家园北口-葡萄嘴环岛南-永定中学-润西山小区-北岭新村北区-冯村西里
北京M40路公交车路线,运行时间：中门寺生态园11:10、14:00|赵家洼村11:30、14:20,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第八客运分公司(服务热线:010-69143266),中门寺生态园-赵家洼村,赵家洼村-中门寺生态园
北京M38路公交车路线,运行时间：斋堂公交场站7:00、18:30|龙王村7:50、19:20,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价5元。,北京公交集团第八客运分公司(服务热线:010-69143266),斋堂公交场站-斋堂-斋堂西口-西斋堂-爨底村路口-高铺-达摩口-下清水-清水-上清水-清水镇新村-清水镇政府-百花山路口-粱家铺-塔河-龙王口-龙王村,龙王村-龙王口-塔河-粱家铺-百花山路口-清水镇政府-清水镇新村-上清水-清水-下清水-达摩口-高铺-爨底村路口-西斋堂-斋堂西口-斋堂-斋堂公交场站
北京M42路公交车路线,运行时间：石厂村6:00-9:00、15:00-20:00|梧桐苑公交场站6:20-9:20、15:30-20:20,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第八客运分公司(服务热线:010-69143266),石厂村-石园中路-紫金路-小园村-小园公交场站-紫上南口-上园路-上园路北口-莲石湖西路西-莲石湖西路东-梧桐苑南门-梧桐苑公交场站,梧桐苑公交场站-梧桐苑南门-莲石湖西路东-莲石湖西路西-上园路北口-上园路-紫上南口-小园公交场站-小园村-紫金路-石园中路-石厂村
北京M35路公交车路线,运行时间：丁家滩7:00、16:00|禅房村8:00、17:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价5元。,北京公交集团第八客运分公司(服务热线:010-69143266),丁家滩-担礼-妙峰山镇桃园村-樱桃沟路口-妙峰山镇南庄-樱桃沟村北-禅涧路口-禅房村,禅房村-禅涧路口-樱桃沟村北-妙峰山镇南庄-樱桃沟路口-妙峰山镇桃园村-担礼-丁家滩
北京M34路公交车路线,运行时间：斋堂公交场站7:40、14:50|艾峪村8:40、15:50,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价6元。,北京公交集团第八客运分公司(服务热线:010-69143266),斋堂公交场站-斋堂-斋堂西口-西斋堂-爨底村路口-高铺-达摩口-下清水-清水-上清水-清水镇新村-清水镇政府-百花山路口-粱家铺-塔河-龙王口-黄塔-八亩堰-简昌村路口-双涧子路口-艾峪村,艾峪村-双涧子路口-简昌村路口-八亩堰-黄塔-龙王口-塔河-粱家铺-百花山路口-清水镇政府-清水镇新村-上清水-清水-下清水-达摩口-高铺-爨底村路口-西斋堂-斋堂西口-斋堂-斋堂公交场站
北京M39路公交车路线,运行时间：斋堂公交场站8:55、16:50|黄安村9:45、17:40,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价5元。,北京公交集团第八客运分公司(服务热线:010-69143266),斋堂公交场站-斋堂-斋堂西口-西斋堂-爨底村路口-高铺-达摩口-下清水-清水-上清水-清水镇新村-清水镇政府-百花山路口-粱家铺-塔河-龙王口-黄安村,黄安村-龙王口-塔河-粱家铺-百花山路口-清水镇政府-清水镇新村-上清水-清水-下清水-达摩口-高铺-爨底村路口-西斋堂-斋堂西口-斋堂-斋堂公交场站
北京M37路公交车路线,运行时间：芹峪口-马套村8:00、丁家滩-马套村15:30|马套村-丁家滩9:00、马套村-芹峪口17:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价11元。,北京公交集团第八客运分公司(服务热线:010-69143266),丁家滩-芹峪口-芹峪-立石台-跃进村-山神庙-大村南口-大村-马套村,马套村-大村-大村南口-山神庙-跃进村-立石台-芹峪-芹峪口-丁家滩
北京M36路公交车路线,运行时间：丁家滩-饮马鞍村6:30、芹峪口-饮马鞍村18:00|饮马鞍村-芹峪口7:40、饮马鞍村-丁家滩18:20,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价7元。,北京公交集团第八客运分公司(服务热线:010-69143266),丁家滩-芹峪口-饮马鞍村,饮马鞍村-芹峪口-丁家滩
北京M33路公交车路线,运行时间：斋堂公交场站9:50、17:00|门头沟龙门口村10:40、17:50,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价4元。,北京公交集团第八客运分公司(服务热线:010-69143266),斋堂公交场站-斋堂-白虎头-牛战-石河-林字台-王龙口-沿河口-门头沟龙门口村,门头沟龙门口村-沿河口-王龙口-林字台-石河-牛战-白虎头-斋堂-斋堂公交场站
北京M30路公交车路线,运行时间：河滩6:00、12:30、16:00|樱桃沟村7:00、13:30、17:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价5元。,北京公交集团第八客运分公司(服务热线:010-69143266),河滩-城子大街南口-城子-城子职高-琉璃渠-龙泉雾-龙泉雾北口-陈家庄-野溪-斜河涧村-水峪嘴村-丁家滩村-担礼-妙峰山镇桃园村-樱桃沟路口-樱桃沟村,樱桃沟村-樱桃沟路口-妙峰山镇桃园村-担礼-丁家滩村-水峪嘴村-斜河涧村-野溪-陈家庄-龙泉雾北口-龙泉雾-琉璃渠-城子职高-城子-城子大街南口-河滩
北京M31路公交车路线,运行时间：丁家滩7:00、8:40、17:00|东落坡村7:20、9:00、17:20,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价3元。,北京公交集团第八客运分公司(服务热线:010-69143266),丁家滩-下苇甸桥-石古岩-韭园路口-韭园北口-韭园南口-桥耳涧北-桥耳涧南-东落坡村,东落坡村-桥耳涧南-桥耳涧北-韭园南口-韭园北口-韭园路口-石古岩-下苇甸桥-丁家滩北口-丁家滩
北京M29路公交车路线,运行时间：斋堂公交场站7:20、16:00|碣石村8:20、17:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价6元。,北京公交集团第八客运分公司(服务热线:010-69143266),斋堂公交场站-斋堂-火村口-门头沟西胡林-门头沟东胡林-军响-桑峪口-法城口-青白口西-黄土贵村-碣石村,碣石村-青白口西-法城口-桑峪口-军响-门头沟东胡林-门头沟西胡林-火村口-斋堂-斋堂公交场站
北京M28路公交车路线,运行时间：斋堂公交场站8:10、19:40|上达摩8:40、20:10,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价4元。,北京公交集团第八客运分公司(服务热线:010-69143266),斋堂公交场站-斋堂-斋堂西口-西斋堂-爨底村路口-高铺-达摩口-西达摩-达摩庄-上达摩,上达摩-达摩庄-西达摩-达摩口-高铺-爨底村路口-西斋堂-斋堂西口-斋堂-斋堂公交场站
北京M26路公交车路线,运行时间：小园公交场站5:10-8:40、17:00-21:30|潭柘新区5:30-9:00、17:20-21:50 ,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第八客运分公司(服务热线:010-69143266),小园公交场站-小园村-石门营新区-石厂村-华侨陵园-苛罗坨-门头沟南村-潭柘新区,潭柘新区-门头沟南村-苛罗坨-华侨陵园-石厂村-石门营新区-小园村-小园公交场站
北京M21路公交车路线,运行时间：斋堂公交场站7:00、19:00|灵水7:25、19:25,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价3元。,北京公交集团第八客运分公司(服务热线:010-69143266),斋堂公交场站-斋堂-火村口-门头沟西胡林-门头沟东胡林-军响-桑峪东口-斋堂镇桑峪-灵水,灵水-斋堂镇桑峪-桑峪东口-军响-门头沟东胡林-门头沟西胡林-火村口-斋堂-斋堂公交场站
北京M19路公交车路线,运行时间：斋堂公交场站5:00、12:45、19:45|田寺5:30、13:15、20:15,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价4元。,北京公交集团第八客运分公司(服务热线:010-69143266),斋堂公交场站-斋堂-斋堂西口-西斋堂-爨底村路口-高铺-达摩口-下清水-清水-上清水-清水镇新村-清水镇政府-田寺,田寺-清水镇政府-清水镇新村-上清水-清水-下清水-达摩口-高铺-爨底村路口-西斋堂-斋堂西口-斋堂-斋堂公交场站
北京M18路公交车路线,运行时间：斋堂公交场站7:40、17:00|马栏8:00、17:20,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第八客运分公司(服务热线:010-69143266),斋堂公交场站-斋堂-斋堂西口-马栏村东口-马栏,马栏-马栏村东口-斋堂西口-斋堂-斋堂公交场站
北京M17路公交车路线,运行时间：斋堂公交场站6:00、11:05、17:50|洪水峪村口6:50、11:55、18:40,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价4元。,北京公交集团第八客运分公司(服务热线:010-69143266),斋堂公交场站-斋堂-斋堂西口-西斋堂-爨底村路口-高铺-达摩口-西达摩-达摩庄路口-四季窝-洪水峪-洪水峪村口,洪水峪村口-洪水峪-四季窝-达摩庄路口-西达摩-达摩口-高铺-爨底村路口-西斋堂-斋堂西口-斋堂-斋堂公交场站
北京M15路公交车路线,运行时间：斋堂公交场站5:50、13:05、19:40|向阳口6:35、13:50、20:20,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价4元。,北京公交集团第八客运分公司(服务热线:010-69143266),斋堂公交场站-斋堂-白虎头-牛战-石河-林字台-王龙口-沿河口-沿河城西口-沿河城-沿河城东口-向阳口,向阳口-沿河城东口-沿河城-沿河城西口-沿河口-王龙口-林字台-石河-牛战-白虎头-斋堂-斋堂公交场站
北京M14路公交车路线,运行时间：斋堂公交场站7:00、14:45、17:50|煤窝7:35、15:20、18:20,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价4元。,北京公交集团第八客运分公司(服务热线:010-69143266),斋堂公交场站-斋堂-火村口-门头沟西胡林-门头沟东胡林-军响-杨家峪-杨家村-张家村-煤窝,煤窝-张家村-杨家村-杨家峪-军响-门头沟东胡林-门头沟西胡林-火村口-斋堂-斋堂公交场站
北京M13路公交车路线,运行时间：斋堂公交场站9:00、12:30、16:00、18:40|双龙峡9:25、13:00、16:20、19:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第八客运分公司(服务热线:010-69143266),斋堂公交场站-斋堂-火村口-火村-双龙峡,双龙峡-火村-火村口-斋堂-斋堂公交场站
